epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
110,15182.7,0.93349,0.43647,0.00473,0.91126,0.84707,0.89431,0.59072,1.23179,0.69626,0.00984,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806
111,15318.5,0.92841,0.43808,0.00471,0.90939,0.84945,0.89411,0.59027,1.23237,0.6959,0.00984,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274
112,15454.2,0.92067,0.43084,0.00475,0.91031,0.84733,0.89415,0.59049,1.23162,0.69945,0.00983,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
113,15590.6,0.92199,0.42966,0.00467,0.91434,0.84461,0.89426,0.59059,1.23142,0.70023,0.00983,0.007824,0.002608,0.007824,0.002608,0.007824,0.002608,0.007824,0.002608
114,15726.1,0.91363,0.42656,0.00462,0.91532,0.84386,0.89376,0.59036,1.23183,0.6995,0.00984,0.007626,0.002542,0.007626,0.002542,0.007626,0.002542,0.007626,0.002542
115,15861.7,0.90944,0.41999,0.00463,0.91661,0.84413,0.89351,0.59075,1.23081,0.70112,0.00983,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
116,15997.3,0.90816,0.42263,0.00459,0.91749,0.84293,0.89342,0.59092,1.23002,0.70321,0.00983,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241
117,16132.9,0.90455,0.4168,0.00458,0.91741,0.84361,0.89282,0.59096,1.23032,0.70367,0.00983,0.007032,0.002344,0.007032,0.002344,0.007032,0.002344,0.007032,0.002344
118,16268.5,0.89616,0.41582,0.00455,0.9184,0.84224,0.8926,0.59066,1.22921,0.70484,0.00983,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
119,16403.8,0.89656,0.41925,0.00451,0.9181,0.84289,0.89242,0.59069,1.22871,0.70779,0.00981,0.006636,0.002212,0.006636,0.002212,0.006636,0.002212,0.006636,0.002212
120,16538.7,0.88553,0.40691,0.00442,0.91739,0.84278,0.8921,0.5908,1.22856,0.70836,0.00982,0.006438,0.002146,0.006438,0.002146,0.006438,0.002146,0.006438,0.002146
121,16673.6,0.88762,0.41327,0.00445,0.91687,0.84383,0.89196,0.59084,1.22903,0.70833,0.00983,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
122,16809.6,0.88287,0.40742,0.00438,0.91537,0.84423,0.89234,0.59115,1.22921,0.70943,0.00984,0.006042,0.002014,0.006042,0.002014,0.006042,0.002014,0.006042,0.002014
123,16944.6,0.88067,0.40415,0.00436,0.915,0.84514,0.8923,0.59131,1.22898,0.7096,0.00984,0.005844,0.001948,0.005844,0.001948,0.005844,0.001948,0.005844,0.001948
124,17081.2,0.87168,0.40096,0.00433,0.91784,0.84458,0.89237,0.59103,1.22926,0.70926,0.00985,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
125,17216.9,0.86749,0.39715,0.00431,0.91683,0.84466,0.89273,0.59086,1.22954,0.70988,0.00985,0.005448,0.001816,0.005448,0.001816,0.005448,0.001816,0.005448,0.001816
126,17352.7,0.86407,0.39574,0.0043,0.91751,0.84442,0.89281,0.5914,1.22852,0.71234,0.00985,0.00525,0.00175,0.00525,0.00175,0.00525,0.00175,0.00525,0.00175
127,17489.5,0.8636,0.3962,0.0043,0.91523,0.84561,0.89283,0.59103,1.22861,0.7141,0.00985,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
128,17625.7,0.85412,0.38958,0.00425,0.9156,0.84601,0.89201,0.59088,1.22803,0.71692,0.00985,0.004854,0.001618,0.004854,0.001618,0.004854,0.001618,0.004854,0.001618
129,17761.5,0.8457,0.38924,0.00419,0.91636,0.84555,0.89234,0.5907,1.22796,0.71701,0.00984,0.004656,0.001552,0.004656,0.001552,0.004656,0.001552,0.004656,0.001552
130,17897.1,0.84695,0.38712,0.00423,0.91802,0.84506,0.89254,0.59082,1.22863,0.71716,0.00985,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
131,18033,0.84482,0.3841,0.00417,0.91836,0.84524,0.89195,0.59118,1.22867,0.71876,0.00985,0.00426,0.00142,0.00426,0.00142,0.00426,0.00142,0.00426,0.00142
132,18168.9,0.83688,0.37662,0.00413,0.91746,0.84646,0.89188,0.59122,1.22898,0.71875,0.00986,0.004062,0.001354,0.004062,0.001354,0.004062,0.001354,0.004062,0.001354
133,18303.9,0.83536,0.37996,0.00414,0.91686,0.84596,0.89205,0.591,1.22801,0.72089,0.00984,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
134,18439.7,0.83148,0.37761,0.00408,0.91732,0.84552,0.89114,0.59091,1.22866,0.72142,0.00985,0.003666,0.001222,0.003666,0.001222,0.003666,0.001222,0.003666,0.001222
135,18578.7,0.83051,0.37648,0.0041,0.91602,0.84622,0.8911,0.5908,1.2288,0.7213,0.00985,0.003468,0.001156,0.003468,0.001156,0.003468,0.001156,0.003468,0.001156
136,18714.4,0.82135,0.37685,0.00409,0.9177,0.84588,0.89118,0.59063,1.22863,0.72259,0.00985,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
137,18850,0.82005,0.37236,0.00405,0.91745,0.84602,0.89116,0.59088,1.22882,0.72407,0.00986,0.003072,0.001024,0.003072,0.001024,0.003072,0.001024,0.003072,0.001024
138,18985.7,0.81422,0.36889,0.00399,0.91749,0.84519,0.89052,0.59068,1.22883,0.72498,0.00986,0.002874,0.000958,0.002874,0.000958,0.002874,0.000958,0.002874,0.000958
